Sentence,Subject Characters,Actions with Subject Charcater,Object Characters,Objects and Actions,sentence sentiment score,dependency_tree
"Vincent , Gregory and Draco show up there and provoke Ronald .","['Vincent', 'Gregory', 'Draco']","['Vincent:show', 'Gregory:show', 'Draco:show']",['Ronald'],['Ronald:provoke'],-0.4019,"[(('show', 'VBP'), 'nsubj', ('Vincent', 'NNP')), (('Vincent', 'NNP'), 'conj', ('Gregory', 'NNP')), (('Vincent', 'NNP'), 'cc', ('and', 'CC')), (('Vincent', 'NNP'), 'conj', ('Draco', 'NNP')), (('show', 'VBP'), 'advmod', ('there', 'RB')), (('there', 'RB'), 'advmod', ('up', 'RB')), (('show', 'VBP'), 'cc', ('and', 'CC')), (('show', 'VBP'), 'conj', ('provoke', 'VB')), (('provoke', 'VB'), 'dobj', ('Ronald', 'NNP'))]"
"Harry , using Harry 's cloak , attacks the trio and Draco catches a glimpse of Harry 's head .","['Harry', 'trio', 'Draco', 'head']","['Harry:attacks', 'trio:catches', 'Draco:catches', 'head:glimpse']","['cloak', 'glimpse']","['cloak:using', 'glimpse:catches']",-0.4404,"[(('attacks', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('attacks', 'VBZ'), 'advcl', ('using', 'VBG')), (('using', 'VBG'), 'dobj', ('cloak', 'NN')), (('cloak', 'NN'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS')), (('attacks', 'VBZ'), 'ccomp', ('catches', 'VBZ')), (('catches', 'VBZ'), 'nsubj', ('trio', 'NN')), (('trio', 'NN'), 'det', ('the', 'DT')), (('trio', 'NN'), 'cc', ('and', 'CC')), (('trio', 'NN'), 'conj', ('Draco', 'NNP')), (('catches', 'VBZ'), 'dobj', ('glimpse', 'NN')), (('glimpse', 'NN'), 'det', ('a', 'DT')), (('glimpse', 'NN'), 'nmod', ('head', 'NN')), (('head', 'NN'), 'case', ('of', 'IN')), (('head', 'NN'), 'nmod:poss', ('Harry', 'NNP')), (('Harry', 'NNP'), 'case', (""'s"", 'POS'))]"
"Draco later reports the incident to Severus , who interrogates Harry after Draco returns from Hogsmeade .","['Draco', 'Severus', 'returns', 'Hogsmeade']","['Draco:reports', 'Severus:reports', 'returns:Harry', 'Hogsmeade:interrogates']","['incident', 'Harry']","['incident:reports', 'Harry:interrogates']",0.0,"[(('reports', 'VBZ'), 'nsubj', ('Draco', 'NNP')), (('reports', 'VBZ'), 'advmod', ('later', 'RB')), (('reports', 'VBZ'), 'dobj', ('incident', 'NN')), (('incident', 'NN'), 'det', ('the', 'DT')), (('reports', 'VBZ'), 'nmod', ('Severus', 'NNP')), (('Severus', 'NNP'), 'case', ('to', 'TO')), (('Severus', 'NNP'), 'acl:relcl', ('interrogates', 'VBZ')), (('interrogates', 'VBZ'), 'nsubj', ('who', 'WP')), (('interrogates', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'nmod', ('returns', 'NNS')), (('returns', 'NNS'), 'case', ('after', 'IN')), (('returns', 'NNS'), 'compound', ('Draco', 'NNP')), (('interrogates', 'VBZ'), 'nmod', ('Hogsmeade', 'NNP')), (('Hogsmeade', 'NNP'), 'case', ('from', 'IN'))]"
"Severus finds the Marauder 's Map , but is not able to discover what it does and is instead bombarded by insults from the map 's makers .","['Severus', 'it', 'insults', 'makers']","['Severus:finds', 'it:does', 'insults:bombarded', 'makers:insults']",['Map'],['Map:finds'],-0.5719,"[(('finds', 'VBZ'), 'nsubj', ('Severus', 'NNS')), (('finds', 'VBZ'), 'dobj', ('Map', 'NN')), (('Map', 'NN'), 'nmod:poss', ('Marauder', 'NNP')), (('Marauder', 'NNP'), 'det', ('the', 'DT')), (('Marauder', 'NNP'), 'case', (""'s"", 'POS')), (('finds', 'VBZ'), 'cc', ('but', 'CC')), (('finds', 'VBZ'), 'conj', ('able', 'JJ')), (('able', 'JJ'), 'cop', ('is', 'VBZ')), (('able', 'JJ'), 'neg', ('not', 'RB')), (('able', 'JJ'), 'xcomp', ('discover', 'VB')), (('discover', 'VB'), 'mark', ('to', 'TO')), (('discover', 'VB'), 'ccomp', ('does', 'VBZ')), (('does', 'VBZ'), 'dobj', ('what', 'WP')), (('does', 'VBZ'), 'nsubj', ('it', 'PRP')), (('does', 'VBZ'), 'cc', ('and', 'CC')), (('does', 'VBZ'), 'conj', ('bombarded', 'VBN')), (('bombarded', 'VBN'), 'auxpass', ('is', 'VBZ')), (('bombarded', 'VBN'), 'advmod', ('instead', 'RB')), (('bombarded', 'VBN'), 'nmod', ('insults', 'NNS')), (('insults', 'NNS'), 'case', ('by', 'IN')), (('insults', 'NNS'), 'nmod', ('makers', 'NNS')), (('makers', 'NNS'), 'case', ('from', 'IN')), (('makers', 'NNS'), 'nmod:poss', ('map', 'NN')), (('map', 'NN'), 'det', ('the', 'DT')), (('map', 'NN'), 'case', (""'s"", 'POS'))]"
"Remus is summoned and claims ignorance about the map , and Ronald shows up to and claims the map is a Zonko product that insults anyone who touches it .","['map', 'Ronald', 'map']","['map:claims', 'Ronald:shows', 'map:product']","['Remus', 'ignorance', 'anyone', 'it']","['Remus:summoned', 'ignorance:claims', 'anyone:insults', 'it:touches']",-0.6486,"[(('summoned', 'VBN'), 'nsubjpass', ('Remus', 'NNS')), (('summoned', 'VBN'), 'auxpass', ('is', 'VBZ')), (('summoned', 'VBN'), 'cc', ('and', 'CC')), (('summoned', 'VBN'), 'conj', ('claims', 'VBZ')), (('claims', 'VBZ'), 'dobj', ('ignorance', 'NN')), (('claims', 'VBZ'), 'nmod', ('map', 'NN')), (('map', 'NN'), 'case', ('about', 'IN')), (('map', 'NN'), 'det', ('the', 'DT')), (('summoned', 'VBN'), 'cc', ('and', 'CC')), (('summoned', 'VBN'), 'conj', ('shows', 'VBZ')), (('shows', 'VBZ'), 'nsubj', ('Ronald', 'NNP')), (('shows', 'VBZ'), 'compound:prt', ('up', 'RP')), (('shows', 'VBZ'), 'nmod', ('to', 'TO')), (('shows', 'VBZ'), 'cc', ('and', 'CC')), (('shows', 'VBZ'), 'conj', ('claims', 'VBZ')), (('claims', 'VBZ'), 'ccomp', ('product', 'NN')), (('product', 'NN'), 'nsubj', ('map', 'NN')), (('map', 'NN'), 'det', ('the', 'DT')), (('product', 'NN'), 'cop', ('is', 'VBZ')), (('product', 'NN'), 'det', ('a', 'DT')), (('product', 'NN'), 'compound', ('Zonko', 'NNP')), (('product', 'NN'), 'acl:relcl', ('insults', 'VBZ')), (('insults', 'VBZ'), 'nsubj', ('that', 'WDT')), (('insults', 'VBZ'), 'dobj', ('anyone', 'NN')), (('anyone', 'NN'), 'acl:relcl', ('touches', 'VBZ')), (('touches', 'VBZ'), 'nsubj', ('who', 'WP')), (('touches', 'VBZ'), 'dobj', ('it', 'PRP'))]"
"Afterwards , Remus brings Harry and Ronald to the entrance hall , where Ronald confiscates the map and reprimands Harry for not handing in something that could aid in Sirius 's capture .","['Remus', 'hall', 'Ronald', 'something', 'capture']","['Remus:brings', 'hall:brings', 'Ronald:confiscates', 'something:handing', 'capture:aid']","['Harry', 'Ronald', 'map', 'Harry', 'Ronald']","['Harry:brings', 'Ronald:brings', 'map:confiscates', 'Harry:reprimands', 'Ronald:reprimands']",0.0,"[(('brings', 'VBZ'), 'advmod', ('Afterwards', 'RB')), (('brings', 'VBZ'), 'nsubj', ('Remus', 'NNP')), (('brings', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('Harry', 'NNP'), 'cc', ('and', 'CC')), (('Harry', 'NNP'), 'conj', ('Ronald', 'NNP')), (('brings', 'VBZ'), 'nmod', ('hall', 'NN')), (('hall', 'NN'), 'case', ('to', 'TO')), (('hall', 'NN'), 'det', ('the', 'DT')), (('hall', 'NN'), 'compound', ('entrance', 'NN')), (('hall', 'NN'), 'acl:relcl', ('confiscates', 'VBZ')), (('confiscates', 'VBZ'), 'advmod', ('where', 'WRB')), (('confiscates', 'VBZ'), 'nsubj', ('Ronald', 'NNP')), (('confiscates', 'VBZ'), 'dobj', ('map', 'NN')), (('map', 'NN'), 'det', ('the', 'DT')), (('confiscates', 'VBZ'), 'cc', ('and', 'CC')), (('confiscates', 'VBZ'), 'conj', ('reprimands', 'VBZ')), (('reprimands', 'VBZ'), 'dobj', ('Harry', 'NNP')), (('reprimands', 'VBZ'), 'advcl', ('handing', 'VBG')), (('handing', 'VBG'), 'mark', ('for', 'IN')), (('handing', 'VBG'), 'neg', ('not', 'RB')), (('handing', 'VBG'), 'nmod', ('something', 'NN')), (('something', 'NN'), 'case', ('in', 'IN')), (('something', 'NN'), 'acl:relcl', ('aid', 'VB')), (('aid', 'VB'), 'nsubj', ('that', 'WDT')), (('aid', 'VB'), 'aux', ('could', 'MD')), (('aid', 'VB'), 'nmod', ('capture', 'NN')), (('capture', 'NN'), 'case', ('in', 'IN')), (('capture', 'NN'), 'nmod:poss', ('Sirius', 'NNP')), (('Sirius', 'NNP'), 'case', (""'s"", 'POS'))]"
"Ronald also scolds Ronald for risking Ronald 's life to sneak into Hogsmeade , thus undervaluing Ronald 's parent 's sacrifice .","['Ronald', 'Hogsmeade']","['Ronald:scolds', 'Hogsmeade:sneak']","['Ronald', 'life', 'sacrifice']","['Ronald:scolds', 'life:risking', 'sacrifice:undervaluing']",-0.3182,"[(('scolds', 'VBZ'), 'nsubj', ('Ronald', 'NNP')), (('scolds', 'VBZ'), 'advmod', ('also', 'RB')), (('scolds', 'VBZ'), 'dobj', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'acl', ('risking', 'VBG')), (('risking', 'VBG'), 'mark', ('for', 'IN')), (('risking', 'VBG'), 'dobj', ('life', 'NN')), (('life', 'NN'), 'nmod:poss', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'case', (""'s"", 'POS')), (('life', 'NN'), 'acl', ('sneak', 'VB')), (('sneak', 'VB'), 'mark', ('to', 'TO')), (('sneak', 'VB'), 'nmod', ('Hogsmeade', 'NNP')), (('Hogsmeade', 'NNP'), 'case', ('into', 'IN')), (('risking', 'VBG'), 'dep', ('undervaluing', 'VBG')), (('undervaluing', 'VBG'), 'advmod', ('thus', 'RB')), (('undervaluing', 'VBG'), 'dobj', ('sacrifice', 'NN')), (('sacrifice', 'NN'), 'nmod:poss', ('parent', 'NN')), (('parent', 'NN'), 'nmod:poss', ('Ronald', 'NNP')), (('Ronald', 'NNP'), 'case', (""'s"", 'POS')), (('parent', 'NN'), 'case', (""'s"", 'POS'))]"
"On their way back to Gryffindor Tower , Harry and Ronald find Hermione , who informs them that the Ministry has decided to execute Buckbeak despite the help she provided for Buckbeak 's defence .","['way', 'Tower', 'Harry', 'Ronald', 'Ministry', 'help', 'she', 'defence']","['way:provided', 'Tower:back', 'Harry:back', 'Ronald:back', 'Ministry:decided', 'help:execute', 'she:provided', 'defence:provided']","['Hermione', 'them', 'Buckbeak']","['Hermione:find', 'them:informs', 'Buckbeak:execute']",-0.2163,"[(('provided', 'VBD'), 'nmod', ('way', 'NN')), (('way', 'NN'), 'case', ('On', 'IN')), (('way', 'NN'), 'nmod:poss', ('their', 'PRP$')), (('way', 'NN'), 'dep', ('find', 'VB')), (('find', 'VB'), 'advmod', ('back', 'RB')), (('back', 'RB'), 'nmod', ('Tower', 'NNP')), (('Tower', 'NNP'), 'case', ('to', 'TO')), (('Tower', 'NNP'), 'compound', ('Gryffindor', 'NNP')), (('Tower', 'NNP'), 'conj', ('Harry', 'NNP')), (('Tower', 'NNP'), 'cc', ('and', 'CC')), (('Tower', 'NNP'), 'conj', ('Ronald', 'NNP')), (('find', 'VB'), 'dobj', ('Hermione', 'NNP')), (('Hermione', 'NNP'), 'acl:relcl', ('informs', 'VBZ')), (('informs', 'VBZ'), 'nsubj', ('who', 'WP')), (('informs', 'VBZ'), 'dobj', ('them', 'PRP')), (('informs', 'VBZ'), 'ccomp', ('decided', 'VBN')), (('decided', 'VBN'), 'mark', ('that', 'IN')), (('decided', 'VBN'), 'nsubj', ('Ministry', 'NNP')), (('Ministry', 'NNP'), 'det', ('the', 'DT')), (('decided', 'VBN'), 'aux', ('has', 'VBZ')), (('decided', 'VBN'), 'xcomp', ('execute', 'VB')), (('execute', 'VB'), 'mark', ('to', 'TO')), (('execute', 'VB'), 'dobj', ('Buckbeak', 'NNP')), (('execute', 'VB'), 'nmod', ('help', 'NN')), (('help', 'NN'), 'case', ('despite', 'IN')), (('help', 'NN'), 'det', ('the', 'DT')), (('provided', 'VBD'), 'nsubj', ('she', 'PRP')), (('provided', 'VBD'), 'nmod', ('defence', 'NN')), (('defence', 'NN'), 'case', ('for', 'IN')), (('defence', 'NN'), 'nmod:poss', ('Buckbeak', 'NNP')), (('Buckbeak', 'NNP'), 'case', (""'s"", 'POS'))]"
"-LCB- -LCB- dialogue | Oliver | So you must catch it only if we 're more than fifty points up ... Only if we 're more than fifty points up , Harry , or we win the match but lose the Cup .","['|', 'you', 'we', 'fifty', 'we', 'we']","['|:catch', 'you:catch', 'we:more', 'fifty:points', 'we:Harry', 'we:win']","['it', 'match', 'Cup']","['it:catch', 'match:win', 'Cup:lose']",-0.2846,"[(('catch', 'VB'), 'nsubj', ('|', 'NNS')), (('|', 'NNS'), 'compound', ('dialogue', 'NN')), (('|', 'NNS'), 'nummod', ('|', 'CD')), (('|', 'NNS'), 'compound', ('Oliver', 'NNP')), (('catch', 'VB'), 'advmod', ('So', 'RB')), (('catch', 'VB'), 'nsubj', ('you', 'PRP')), (('catch', 'VB'), 'aux', ('must', 'MD')), (('catch', 'VB'), 'dobj', ('it', 'PRP')), (('catch', 'VB'), 'advcl', ('more', 'JJR')), (('more', 'JJR'), 'advmod', ('only', 'RB')), (('more', 'JJR'), 'mark', ('if', 'IN')), (('more', 'JJR'), 'nsubj', ('we', 'PRP')), (('more', 'JJR'), 'cop', (""'re"", 'VBP')), (('more', 'JJR'), 'ccomp', ('points', 'VBZ')), (('points', 'VBZ'), 'mark', ('than', 'IN')), (('points', 'VBZ'), 'nsubj', ('fifty', 'NN')), (('points', 'VBZ'), 'compound:prt', ('up', 'RP')), (('points', 'VBZ'), 'advmod', ('Only', 'RB')), (('more', 'JJR'), 'advcl', ('Harry', 'NNP')), (('Harry', 'NNP'), 'mark', ('if', 'IN')), (('Harry', 'NNP'), 'nsubj', ('we', 'PRP')), (('Harry', 'NNP'), 'cop', (""'re"", 'VBP')), (('Harry', 'NNP'), 'advmod', ('up', 'RB')), (('up', 'RB'), 'nmod:npmod', ('points', 'NNS')), (('points', 'NNS'), 'nummod', ('fifty', 'CD')), (('fifty', 'CD'), 'advmod', ('more', 'JJR')), (('more', 'JJR'), 'mwe', ('than', 'IN')), (('Harry', 'NNP'), 'cc', ('or', 'CC')), (('Harry', 'NNP'), 'conj', ('win', 'VBP')), (('win', 'VBP'), 'nsubj', ('we', 'PRP')), (('win', 'VBP'), 'dobj', ('match', 'NN')), (('match', 'NN'), 'det', ('the', 'DT')), (('win', 'VBP'), 'cc', ('but', 'CC')), (('win', 'VBP'), 'conj', ('lose', 'VBP')), (('lose', 'VBP'), 'dobj', ('Cup', 'NN')), (('Cup', 'NN'), 'det', ('the', 'DT'))]"
"You 've got that , Have n't you ?",['You'],['You:got'],[],[],0.0,"[(('got', 'VBN'), 'nsubj', ('You', 'PRP')), (('got', 'VBN'), 'aux', (""'ve"", 'VBP')), (('got', 'VBN'), 'ccomp', ('Have', 'VBP')), (('Have', 'VBP'), 'mark', ('that', 'IN')), (('Have', 'VBP'), 'neg', (""n't"", 'RB')), (('Have', 'VBP'), 'dep', ('you', 'PRP'))]"
"You must catch the Snitch only if we 're ... | Harry | I KNOW , OLIVER !","['You', 'we']","['You:catch', 'we:KNOW']",['Snitch'],['Snitch:catch'],0.0,"[(('catch', 'VB'), 'nsubj', ('You', 'PRP')), (('catch', 'VB'), 'aux', ('must', 'MD')), (('catch', 'VB'), 'dobj', ('Snitch', 'NNP')), (('Snitch', 'NNP'), 'det', ('the', 'DT')), (('catch', 'VB'), 'advcl', ('KNOW', 'NNP')), (('KNOW', 'NNP'), 'advmod', ('only', 'RB')), (('KNOW', 'NNP'), 'mark', ('if', 'IN')), (('KNOW', 'NNP'), 'nsubj', ('we', 'PRP')), (('KNOW', 'NNP'), 'cop', (""'re"", 'VBP')), (('KNOW', 'NNP'), 'compound', ('|', 'NNP')), (('KNOW', 'NNP'), 'compound', ('Harry', 'NNP')), (('KNOW', 'NNP'), 'compound', ('|', 'NNP')), (('KNOW', 'NNP'), 'compound', ('I', 'NNP')), (('KNOW', 'NNP'), 'appos', ('OLIVER', 'NNP'))]"
| Oliver constantly nagging Harry about the final Quidditch game -RCB- -RCB-,['game'],['game:Harry'],[],[],-0.4019,"[(('Harry', 'NNP'), 'compound', ('|', 'NNP')), (('Harry', 'NNP'), 'compound', ('Oliver', 'NNP')), (('Harry', 'NNP'), 'compound', ('constantly', 'NNP')), (('Harry', 'NNP'), 'compound', ('nagging', 'NNP')), (('Harry', 'NNP'), 'nmod', ('game', 'NN')), (('game', 'NN'), 'case', ('about', 'IN')), (('game', 'NN'), 'det', ('the', 'DT')), (('game', 'NN'), 'amod', ('final', 'JJ')), (('game', 'NN'), 'compound', ('Quidditch', 'NNP'))]"
Buckbeak 's impending execution causes the friends to reconcile .,['execution'],['execution:causes'],['friends'],['friends:causes'],0.4767,"[(('causes', 'VBZ'), 'nsubj', ('execution', 'NN')), (('execution', 'NN'), 'nmod:poss', ('Buckbeak', 'NNP')), (('Buckbeak', 'NNP'), 'case', (""'s"", 'POS')), (('execution', 'NN'), 'amod', ('impending', 'JJ')), (('causes', 'VBZ'), 'dobj', ('friends', 'NNS')), (('friends', 'NNS'), 'det', ('the', 'DT')), (('causes', 'VBZ'), 'xcomp', ('reconcile', 'VB')), (('reconcile', 'VB'), 'mark', ('to', 'TO'))]"
"Ronald promises to help Hermione work on filing an appeal for Buckbeak 's case , since Harry will be too busy with Quidditch practise sessions for the final match .","['Ronald', 'case', 'Harry', 'sessions', 'match']","['Ronald:promises', 'case:appeal', 'Harry:busy', 'sessions:busy', 'match:busy']","['work', 'appeal']","['work:help', 'appeal:filing']",0.6486,"[(('promises', 'VBZ'), 'nsubj', ('Ronald', 'NNP')), (('promises', 'VBZ'), 'xcomp', ('help', 'VB')), (('help', 'VB'), 'mark', ('to', 'TO')), (('help', 'VB'), 'dobj', ('work', 'NN')), (('work', 'NN'), 'amod', ('Hermione', 'JJ')), (('help', 'VB'), 'advcl', ('filing', 'VBG')), (('filing', 'VBG'), 'mark', ('on', 'IN')), (('filing', 'VBG'), 'dobj', ('appeal', 'NN')), (('appeal', 'NN'), 'det', ('an', 'DT')), (('appeal', 'NN'), 'nmod', ('case', 'NN')), (('case', 'NN'), 'case', ('for', 'IN')), (('case', 'NN'), 'nmod:poss', ('Buckbeak', 'NNP')), (('Buckbeak', 'NNP'), 'case', (""'s"", 'POS')), (('promises', 'VBZ'), 'advcl', ('busy', 'JJ')), (('busy', 'JJ'), 'mark', ('since', 'IN')), (('busy', 'JJ'), 'nsubj', ('Harry', 'NNP')), (('busy', 'JJ'), 'aux', ('will', 'MD')), (('busy', 'JJ'), 'cop', ('be', 'VB')), (('busy', 'JJ'), 'advmod', ('too', 'RB')), (('busy', 'JJ'), 'nmod', ('sessions', 'NNS')), (('sessions', 'NNS'), 'case', ('with', 'IN')), (('sessions', 'NNS'), 'compound', ('Quidditch', 'NNP')), (('sessions', 'NNS'), 'compound', ('practise', 'NN')), (('busy', 'JJ'), 'nmod', ('match', 'NN')), (('match', 'NN'), 'case', ('for', 'IN')), (('match', 'NN'), 'det', ('the', 'DT')), (('match', 'NN'), 'amod', ('final', 'JJ'))]"
"After Draco mocks Rubeus during one of his classes , Hermione smacks Draco in the face .","['Rubeus', 'classes', 'Hermione', 'face']","['Rubeus:smacks', 'classes:one', 'Hermione:smacks', 'face:Draco']",['Draco'],['Draco:smacks'],-0.4588,"[(('smacks', 'VBZ'), 'nmod', ('Rubeus', 'NNP')), (('Rubeus', 'NNP'), 'case', ('After', 'IN')), (('Rubeus', 'NNP'), 'compound', ('Draco', 'NNP')), (('Rubeus', 'NNP'), 'compound', ('mocks', 'NNP')), (('Rubeus', 'NNP'), 'nmod', ('one', 'CD')), (('one', 'CD'), 'case', ('during', 'IN')), (('one', 'CD'), 'nmod', ('classes', 'NNS')), (('classes', 'NNS'), 'case', ('of', 'IN')), (('classes', 'NNS'), 'nmod:poss', ('his', 'PRP$')), (('smacks', 'VBZ'), 'nsubj', ('Hermione', 'NNP')), (('smacks', 'VBZ'), 'dobj', ('Draco', 'NNP')), (('Draco', 'NNP'), 'nmod', ('face', 'NN')), (('face', 'NN'), 'case', ('in', 'IN')), (('face', 'NN'), 'det', ('the', 'DT'))]"
Hermione then accidentally skips Charms .,['Hermione'],['Hermione:skips'],['Charms'],['Charms:skips'],0.128,"[(('skips', 'VBZ'), 'nsubj', ('Hermione', 'NNP')), (('skips', 'VBZ'), 'advmod', ('then', 'RB')), (('skips', 'VBZ'), 'advmod', ('accidentally', 'RB')), (('skips', 'VBZ'), 'dobj', ('Charms', 'NNS'))]"
"In Divination , Hermione finally explodes and drops the class .","['Divination', 'Hermione']","['Divination:explodes', 'Hermione:explodes']",['class'],['class:explodes'],0.4019,"[(('explodes', 'VBZ'), 'nmod', ('Divination', 'NNP')), (('Divination', 'NNP'), 'case', ('In', 'IN')), (('explodes', 'VBZ'), 'nsubj', ('Hermione', 'NNP')), (('explodes', 'VBZ'), 'advmod', ('finally', 'RB')), (('explodes', 'VBZ'), 'cc', ('and', 'CC')), (('explodes', 'VBZ'), 'conj', ('drops', 'VBZ')), (('explodes', 'VBZ'), 'dobj', ('class', 'NN')), (('class', 'NN'), 'det', ('the', 'DT'))]"
"In May , the Quidditch final takes place : Gryffindor vs. Slytherin .","['May', 'final']","['May:takes', 'final:takes']",['place'],['place:takes'],0.0,"[(('takes', 'VBZ'), 'nmod', ('May', 'NNP')), (('May', 'NNP'), 'case', ('In', 'IN')), (('takes', 'VBZ'), 'nsubj', ('final', 'NNP')), (('final', 'NNP'), 'det', ('the', 'DT')), (('final', 'NNP'), 'compound', ('Quidditch', 'NNP')), (('takes', 'VBZ'), 'dobj', ('place', 'NN')), (('place', 'NN'), 'dep', ('Gryffindor', 'NNP')), (('Gryffindor', 'NNP'), 'cc', ('vs.', 'CC')), (('Gryffindor', 'NNP'), 'conj', ('Slytherin', 'NNP'))]"
Gryffindor needs to be more than fifty points ahead before Harry can catch the Golden Snitch in order to win the Quidditch Cup .,"['Gryffindor', 'Harry']","['Gryffindor:needs', 'Harry:catch']","['Snitch', 'Cup']","['Snitch:catch', 'Cup:win']",0.5859,"[(('needs', 'VBZ'), 'nsubj', ('Gryffindor', 'NNP')), (('needs', 'VBZ'), 'xcomp', ('be', 'VB')), (('be', 'VB'), 'mark', ('to', 'TO')), (('be', 'VB'), 'advmod', ('ahead', 'RB')), (('ahead', 'RB'), 'nmod:npmod', ('points', 'NNS')), (('points', 'NNS'), 'nummod', ('fifty', 'CD')), (('fifty', 'CD'), 'advmod', ('more', 'JJR')), (('more', 'JJR'), 'mwe', ('than', 'IN')), (('be', 'VB'), 'advcl', ('catch', 'VB')), (('catch', 'VB'), 'mark', ('before', 'IN')), (('catch', 'VB'), 'nsubj', ('Harry', 'NNP')), (('catch', 'VB'), 'aux', ('can', 'MD')), (('catch', 'VB'), 'dobj', ('Snitch', 'NNP')), (('Snitch', 'NNP'), 'det', ('the', 'DT')), (('Snitch', 'NNP'), 'compound', ('Golden', 'NNP')), (('catch', 'VB'), 'advcl', ('win', 'VB')), (('win', 'VB'), 'mark', ('in', 'IN')), (('in', 'IN'), 'mwe', ('order', 'NN')), (('win', 'VB'), 'mark', ('to', 'TO')), (('win', 'VB'), 'dobj', ('Cup', 'NNP')), (('Cup', 'NNP'), 'det', ('the', 'DT')), (('Cup', 'NNP'), 'compound', ('Quidditch', 'NNP'))]"
"On the morning of the match , Harry catches another glimpse of the dog , this time with Crookshanks .","['morning', 'match', 'Harry', 'dog', 'Crookshanks']","['morning:catches', 'match:morning', 'Harry:catches', 'dog:glimpse', 'Crookshanks:time']",['glimpse'],['glimpse:catches'],0.0,"[(('catches', 'VBZ'), 'nmod', ('morning', 'NN')), (('morning', 'NN'), 'case', ('On', 'IN')), (('morning', 'NN'), 'det', ('the', 'DT')), (('morning', 'NN'), 'nmod', ('match', 'NN')), (('match', 'NN'), 'case', ('of', 'IN')), (('match', 'NN'), 'det', ('the', 'DT')), (('catches', 'VBZ'), 'nsubj', ('Harry', 'NNP')), (('catches', 'VBZ'), 'dobj', ('glimpse', 'NN')), (('glimpse', 'NN'), 'det', ('another', 'DT')), (('glimpse', 'NN'), 'nmod', ('dog', 'NN')), (('dog', 'NN'), 'case', ('of', 'IN')), (('dog', 'NN'), 'det', ('the', 'DT')), (('dog', 'NN'), 'appos', ('time', 'NN')), (('time', 'NN'), 'det', ('this', 'DT')), (('time', 'NN'), 'nmod', ('Crookshanks', 'NNP')), (('Crookshanks', 'NNP'), 'case', ('with', 'IN'))]"
"In the match , Gryffindor take an early lead , and Slytherin resorts to cheating .","['match', 'Gryffindor', 'Slytherin', 'cheating']","['match:take', 'Gryffindor:take', 'Slytherin:resorts', 'cheating:resorts']",['lead'],['lead:take'],-0.5574,"[(('take', 'VBP'), 'nmod', ('match', 'NN')), (('match', 'NN'), 'case', ('In', 'IN')), (('match', 'NN'), 'det', ('the', 'DT')), (('take', 'VBP'), 'nsubj', ('Gryffindor', 'NNP')), (('take', 'VBP'), 'dobj', ('lead', 'NN')), (('lead', 'NN'), 'det', ('an', 'DT')), (('lead', 'NN'), 'amod', ('early', 'JJ')), (('take', 'VBP'), 'cc', ('and', 'CC')), (('take', 'VBP'), 'conj', ('resorts', 'VBZ')), (('resorts', 'VBZ'), 'nsubj', ('Slytherin', 'NNP')), (('resorts', 'VBZ'), 'nmod', ('cheating', 'NN')), (('cheating', 'NN'), 'case', ('to', 'TO'))]"
This helps the Gryffindor team to gain penalty shots and get further ahead .,[],[],"['team', 'shots']","['team:helps', 'shots:gain']",0.4588,"[(('helps', 'VBZ'), 'nsubj', ('This', 'DT')), (('helps', 'VBZ'), 'dobj', ('team', 'NN')), (('team', 'NN'), 'det', ('the', 'DT')), (('team', 'NN'), 'compound', ('Gryffindor', 'NNP')), (('helps', 'VBZ'), 'xcomp', ('gain', 'VB')), (('gain', 'VB'), 'mark', ('to', 'TO')), (('gain', 'VB'), 'dobj', ('shots', 'NNS')), (('shots', 'NNS'), 'compound', ('penalty', 'NN')), (('gain', 'VB'), 'cc', ('and', 'CC')), (('gain', 'VB'), 'conj', ('get', 'VB')), (('get', 'VB'), 'advmod', ('ahead', 'RB')), (('ahead', 'RB'), 'advmod', ('further', 'RBR'))]"
